state_i,state_j,mechanism_i,mechanism_j,d
2e10359a52c4c299,c1829351929da04a,M6_temp_occupancy,M2_vehicle_crossing,0.252948
2e10359a52c4c299,61c2c10de0115d4c,M6_temp_occupancy,M4_cut_in,0.13309
2e10359a52c4c299,193973f267c0e3f8,M6_temp_occupancy,M1_lead_slow_stop,0.229897
2e10359a52c4c299,6746a47d4cb56041,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,8cc939e8a0e6cf,M6_temp_occupancy,M5_merge,0.160815
2e10359a52c4c299,ebecaff060dfaf5,M6_temp_occupancy,M5_merge,0.131948
2e10359a52c4c299,36b6d206313b0dc2,M6_temp_occupancy,M2_vehicle_crossing,0.180243
2e10359a52c4c299,fa7aa51eec4fcc0f,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,a3a693cb9130f131,M6_temp_occupancy,M5_merge,0.17742
2e10359a52c4c299,5e6868e3cf3bf22e,M6_temp_occupancy,M2_vehicle_crossing,0.169957
2e10359a52c4c299,db2d22849b9faaeb,M6_temp_occupancy,M4_cut_in,0.172602
2e10359a52c4c299,4f19a78e73788325,M6_temp_occupancy,M2_vehicle_crossing,0.217196
2e10359a52c4c299,cb033836fe55cb71,M6_temp_occupancy,M1_lead_slow_stop,0.245763
2e10359a52c4c299,ddb565dc089efb79,M6_temp_occupancy,M3_vru_crossing,0.212727
2e10359a52c4c299,645144353bbfdecc,M6_temp_occupancy,M2_vehicle_crossing,0.219988
2e10359a52c4c299,d70bd171d452a911,M6_temp_occupancy,M6_temp_occupancy,0.219104
2e10359a52c4c299,2bc410d4ce756f24,M6_temp_occupancy,M3_vru_crossing,0.196518
2e10359a52c4c299,33baa7bec0df48e6,M6_temp_occupancy,M6_temp_occupancy,0.173364
2e10359a52c4c299,5a9136943505a0c8,M6_temp_occupancy,M4_cut_in,0.214064
2e10359a52c4c299,bf4a3094f06db35a,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,ef15a936dcbdae22,M6_temp_occupancy,M5_merge,0.178577
2e10359a52c4c299,5fbe9ec16c1da7,M6_temp_occupancy,M6_temp_occupancy,0.173426
2e10359a52c4c299,205b9be4bd273c8,M6_temp_occupancy,M5_merge,0.21431
2e10359a52c4c299,bcf4c2171f3087b3,M6_temp_occupancy,M3_vru_crossing,0.173426
2e10359a52c4c299,e73bfd50912a81c2,M6_temp_occupancy,M5_merge,0.172099
2e10359a52c4c299,69563a34cb1da29d,M6_temp_occupancy,M3_vru_crossing,0.244469
2e10359a52c4c299,9b52ebee65ba60df,M6_temp_occupancy,M4_cut_in,0.181867
2e10359a52c4c299,5b48eebb6ae9a031,M6_temp_occupancy,M1_lead_slow_stop,0.177326
2e10359a52c4c299,338402ef9081de8e,M6_temp_occupancy,M5_merge,0.207373
2e10359a52c4c299,d63a72ef3cd6a570,M6_temp_occupancy,M1_lead_slow_stop,0.232162
2e10359a52c4c299,22c359415a84f49e,M6_temp_occupancy,M2_vehicle_crossing,0.184937
2e10359a52c4c299,709b4273b440d9df,M6_temp_occupancy,M6_temp_occupancy,0.173426
2e10359a52c4c299,593b60d37e0756a3,M6_temp_occupancy,M1_lead_slow_stop,0.273219
2e10359a52c4c299,a85bb8c9decfce02,M6_temp_occupancy,M2_vehicle_crossing,0.218089
2e10359a52c4c299,46089fa0cbe376a,M6_temp_occupancy,M1_lead_slow_stop,0.188358
2e10359a52c4c299,15ab99b9c601cdbb,M6_temp_occupancy,M5_merge,0.179382
2e10359a52c4c299,8cc706db611c60f3,M6_temp_occupancy,M1_lead_slow_stop,0.271817
2e10359a52c4c299,627c9e858445e526,M6_temp_occupancy,M2_vehicle_crossing,0.078655
2e10359a52c4c299,bc5fbdd7299bfcea,M6_temp_occupancy,M2_vehicle_crossing,0.17757
2e10359a52c4c299,ba626816eab28971,M6_temp_occupancy,M2_vehicle_crossing,0.265761
2e10359a52c4c299,3a05a500c09f362,M6_temp_occupancy,M6_temp_occupancy,0.173426
2e10359a52c4c299,4fe1a27d65c20624,M6_temp_occupancy,M4_cut_in,0.12238
2e10359a52c4c299,c5f7559ce637d158,M6_temp_occupancy,M5_merge,0.17757
2e10359a52c4c299,ec7f75c46b30a664,M6_temp_occupancy,M6_temp_occupancy,0.17757
2e10359a52c4c299,828d5e60ba898919,M6_temp_occupancy,M3_vru_crossing,0.15653
2e10359a52c4c299,5401f9f7a98e3b87,M6_temp_occupancy,M1_lead_slow_stop,0.178673
2e10359a52c4c299,9edef88b29982e8d,M6_temp_occupancy,M4_cut_in,0.09988
2e10359a52c4c299,d70c6e96e89f9509,M6_temp_occupancy,M4_cut_in,0.190366
2e10359a52c4c299,7bfe72a95b111c3d,M6_temp_occupancy,M5_merge,0.153441
2e10359a52c4c299,eaddb9cfd4bdee3,M6_temp_occupancy,M6_temp_occupancy,0.1228
2e10359a52c4c299,20d86c79c5b93eee,M6_temp_occupancy,M6_temp_occupancy,0.22323
2e10359a52c4c299,6bb19ed8fd73dcaa,M6_temp_occupancy,M1_lead_slow_stop,0.160611
2e10359a52c4c299,f36d556878508d27,M6_temp_occupancy,M5_merge,0.154402
2e10359a52c4c299,86e4585ee70fd316,M6_temp_occupancy,M1_lead_slow_stop,0.280162
2e10359a52c4c299,511061c17dcf9cfd,M6_temp_occupancy,M3_vru_crossing,0.345
2e10359a52c4c299,3fa0d9d7e10ebb40,M6_temp_occupancy,M1_lead_slow_stop,0.280335
2e10359a52c4c299,c7a26ee2a91219bc,M6_temp_occupancy,M6_temp_occupancy,0.198672
2e10359a52c4c299,c710955bf6df9bd6,M6_temp_occupancy,M5_merge,0.180112
2e10359a52c4c299,86e25df75a6995f4,M6_temp_occupancy,M1_lead_slow_stop,0.176353
2e10359a52c4c299,a33abe19dd2ad254,M6_temp_occupancy,M5_merge,0.15795
2e10359a52c4c299,c3c8dba7b2fac99b,M6_temp_occupancy,M6_temp_occupancy,0.17757
2e10359a52c4c299,e79fba949827442,M6_temp_occupancy,M4_cut_in,0.177094
2e10359a52c4c299,db8f0c4bca59d849,M6_temp_occupancy,M1_lead_slow_stop,0.165604
2e10359a52c4c299,10fa6689840a045e,M6_temp_occupancy,M1_lead_slow_stop,0.296415
2e10359a52c4c299,82db149ce5803678,M6_temp_occupancy,M6_temp_occupancy,0.235508
2e10359a52c4c299,d952c66361dd6dd,M6_temp_occupancy,M3_vru_crossing,0.146755
2e10359a52c4c299,ea6d597b14182a4,M6_temp_occupancy,M3_vru_crossing,0.17757
2e10359a52c4c299,aae6f5e257d7ae7b,M6_temp_occupancy,M4_cut_in,0.149081
2e10359a52c4c299,7ea9286f24b35ce,M6_temp_occupancy,M5_merge,0.1858
2e10359a52c4c299,68ebb1345abaaa49,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,9f2afbd2995369db,M6_temp_occupancy,M4_cut_in,0.232634
2e10359a52c4c299,f7193ffab83f342a,M6_temp_occupancy,M4_cut_in,0.170396
2e10359a52c4c299,3c0d54fef36f68c3,M6_temp_occupancy,M6_temp_occupancy,0.17757
2e10359a52c4c299,e2e8717cc14408e5,M6_temp_occupancy,M2_vehicle_crossing,0.155
2e10359a52c4c299,b51cd423385fd8c3,M6_temp_occupancy,M4_cut_in,0.167959
2e10359a52c4c299,d1d63331ff4d4642,M6_temp_occupancy,M1_lead_slow_stop,0.212348
2e10359a52c4c299,bff5b958fa495b42,M6_temp_occupancy,M1_lead_slow_stop,0.173426
2e10359a52c4c299,6d8c999df123683e,M6_temp_occupancy,M5_merge,0.17757
2e10359a52c4c299,2f062e60ee68c1a5,M6_temp_occupancy,M5_merge,0.189955
2e10359a52c4c299,d547b71b68122235,M6_temp_occupancy,M2_vehicle_crossing,0.155439
2e10359a52c4c299,498676f3a2f5b632,M6_temp_occupancy,M1_lead_slow_stop,0.178482
2e10359a52c4c299,b65a402949fb31f,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,ab6bd2c279f34f6a,M6_temp_occupancy,M3_vru_crossing,0.257468
2e10359a52c4c299,501d70fe64c7306f,M6_temp_occupancy,M4_cut_in,0.181911
2e10359a52c4c299,eb1cfd2cec3f1bb4,M6_temp_occupancy,M5_merge,0.173426
2e10359a52c4c299,df45bb47c8a8b6fa,M6_temp_occupancy,M1_lead_slow_stop,0.277938
2e10359a52c4c299,3c63c09d67c69f10,M6_temp_occupancy,M6_temp_occupancy,0.176642
2e10359a52c4c299,38fc99d2b91ace4f,M6_temp_occupancy,M2_vehicle_crossing,0.200389
2e10359a52c4c299,68222c9de6832012,M6_temp_occupancy,M4_cut_in,0.183662
2e10359a52c4c299,dd2b57f59de52610,M6_temp_occupancy,M4_cut_in,0.173426
2e10359a52c4c299,eeea7c01a12a8d7f,M6_temp_occupancy,M4_cut_in,0.172477
2e10359a52c4c299,19847cdf4ebaa222,M6_temp_occupancy,M3_vru_crossing,0.186838
2e10359a52c4c299,7ae4b0661a825cbe,M6_temp_occupancy,M6_temp_occupancy,0.244212
2e10359a52c4c299,51288c5c978c52bb,M6_temp_occupancy,M6_temp_occupancy,0.173426
2e10359a52c4c299,15d59741943a4528,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,ab7b6b79b724bd2d,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,8e8850bd484b4c94,M6_temp_occupancy,M3_vru_crossing,0.146755
2e10359a52c4c299,ba35d3e87e11a4f4,M6_temp_occupancy,M5_merge,0.207639
2e10359a52c4c299,5457633fb7cfc786,M6_temp_occupancy,M2_vehicle_crossing,0.174012
2e10359a52c4c299,ba2cae3b8abf2fb7,M6_temp_occupancy,M1_lead_slow_stop,0.280242
2e10359a52c4c299,8f228d2e5a4fae1e,M6_temp_occupancy,M1_lead_slow_stop,0.331949
2e10359a52c4c299,c1332ddc8f341b8c,M6_temp_occupancy,M5_merge,0.060145
2e10359a52c4c299,cfc488d11f8a14ac,M6_temp_occupancy,M3_vru_crossing,0.123715
2e10359a52c4c299,a530b3c1fbc880a3,M6_temp_occupancy,M4_cut_in,0.184371
2e10359a52c4c299,68618d5784c03bfb,M6_temp_occupancy,M3_vru_crossing,0.244755
2e10359a52c4c299,9c8c3c7431089e90,M6_temp_occupancy,M4_cut_in,0.178509
2e10359a52c4c299,88ef797bb168ea3,M6_temp_occupancy,M3_vru_crossing,0.226447
2e10359a52c4c299,4d99ac365cde07cb,M6_temp_occupancy,M5_merge,0.173426
2e10359a52c4c299,c9b89aa89fab08d3,M6_temp_occupancy,M4_cut_in,0.193749
2e10359a52c4c299,fa6889c637e04a42,M6_temp_occupancy,M3_vru_crossing,0.196816
2e10359a52c4c299,c12a9f85df574fa5,M6_temp_occupancy,M4_cut_in,0.309255
2e10359a52c4c299,363b09f9d01e1606,M6_temp_occupancy,M5_merge,0.173426
2e10359a52c4c299,a955a67397678653,M6_temp_occupancy,M2_vehicle_crossing,0.250985
2e10359a52c4c299,9f4270ce0aa3f8c3,M6_temp_occupancy,M5_merge,0.177627
2e10359a52c4c299,534768c085f72923,M6_temp_occupancy,M6_temp_occupancy,0.146678
2e10359a52c4c299,8e1563974ac020a1,M6_temp_occupancy,M6_temp_occupancy,0.200525
2e10359a52c4c299,8bf5237dd38f68ae,M6_temp_occupancy,M4_cut_in,0.17757
2e10359a52c4c299,41e5d0a14afc65fe,M6_temp_occupancy,M5_merge,0.018543
2e10359a52c4c299,374f7f515942ce08,M6_temp_occupancy,M2_vehicle_crossing,0.150227
2e10359a52c4c299,59a52add08359a02,M6_temp_occupancy,M4_cut_in,0.197353
2e10359a52c4c299,d37498e9d40b6473,M6_temp_occupancy,M1_lead_slow_stop,0.182979
2e10359a52c4c299,1b8e18bccbb016c7,M6_temp_occupancy,M5_merge,0.149535
2e10359a52c4c299,ec1490e87d122e61,M6_temp_occupancy,M4_cut_in,0.12111
2e10359a52c4c299,3a9e27b39d34f3ab,M6_temp_occupancy,M4_cut_in,0.149535
2e10359a52c4c299,16423aee2f237dfd,M6_temp_occupancy,M1_lead_slow_stop,0.278928
2e10359a52c4c299,454956d673501b9b,M6_temp_occupancy,M3_vru_crossing,0.172736
2e10359a52c4c299,6dff8688d5814ff6,M6_temp_occupancy,M6_temp_occupancy,0.173426
2e10359a52c4c299,89242baa45d9460f,M6_temp_occupancy,M6_temp_occupancy,0.324978
2e10359a52c4c299,b167788c995cb07,M6_temp_occupancy,M3_vru_crossing,0.20068
2e10359a52c4c299,b8b3771d8b3a87bf,M6_temp_occupancy,M2_vehicle_crossing,0.102943
2e10359a52c4c299,22b89ada4ddaaa3e,M6_temp_occupancy,M5_merge,0.196508
2e10359a52c4c299,a3b3a764aab8ba8f,M6_temp_occupancy,M1_lead_slow_stop,0.102535
2e10359a52c4c299,7b1f6d0bf6e2d1f6,M6_temp_occupancy,M2_vehicle_crossing,0.265205
2e10359a52c4c299,3d5ea6d5d8caf0b0,M6_temp_occupancy,M2_vehicle_crossing,0.217127
2e10359a52c4c299,582aae15098c3428,M6_temp_occupancy,M2_vehicle_crossing,0.190609
2e10359a52c4c299,8f6532811f2857de,M6_temp_occupancy,M4_cut_in,0.173426
2e10359a52c4c299,cc9c4cee498b7d33,M6_temp_occupancy,M5_merge,0.389074
2e10359a52c4c299,d0e6cf812b2c3a6d,M6_temp_occupancy,M1_lead_slow_stop,0.173426
2e10359a52c4c299,5e421c535134053,M6_temp_occupancy,M3_vru_crossing,0.192984
2e10359a52c4c299,5e0002dca7244f07,M6_temp_occupancy,M4_cut_in,0.154567
2e10359a52c4c299,a05540d6a0f4e3ab,M6_temp_occupancy,M1_lead_slow_stop,0.257086
2e10359a52c4c299,7deccdd519c13352,M6_temp_occupancy,M2_vehicle_crossing,0.067112
2e10359a52c4c299,d6619d51e2a9cb2e,M6_temp_occupancy,M1_lead_slow_stop,0.180489
2e10359a52c4c299,b2893c00477b7f2e,M6_temp_occupancy,M5_merge,0.151946
2e10359a52c4c299,8cb51d6f77603a9b,M6_temp_occupancy,M5_merge,0.17717
2e10359a52c4c299,91d61b86be4e7b10,M6_temp_occupancy,M2_vehicle_crossing,0.229677
2e10359a52c4c299,febc54f23fd786b7,M6_temp_occupancy,M3_vru_crossing,0.26861
2e10359a52c4c299,887bd6aace8b75e9,M6_temp_occupancy,M6_temp_occupancy,0.173087
2e10359a52c4c299,17c5c69ac611ac01,M6_temp_occupancy,M6_temp_occupancy,0.148846
2e10359a52c4c299,98915e2ef682a0ad,M6_temp_occupancy,M2_vehicle_crossing,0.210603
2e10359a52c4c299,179359c3a28d98bc,M6_temp_occupancy,M4_cut_in,0.153441
2e10359a52c4c299,dc948f31a4fb002,M6_temp_occupancy,M3_vru_crossing,0.202596
2e10359a52c4c299,6153a4f94f32296e,M6_temp_occupancy,M3_vru_crossing,0.146755
2e10359a52c4c299,5b236b4877347d5e,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,443c9fa41bef7e1c,M6_temp_occupancy,M6_temp_occupancy,0.173426
2e10359a52c4c299,dfce0c3d05c49289,M6_temp_occupancy,M3_vru_crossing,0.165504
2e10359a52c4c299,7adf4f9685f36ea6,M6_temp_occupancy,M5_merge,0.13827
2e10359a52c4c299,1262b0d5186912a9,M6_temp_occupancy,M3_vru_crossing,0.216524
2e10359a52c4c299,d63e959605073881,M6_temp_occupancy,M3_vru_crossing,0.168541
2e10359a52c4c299,ab90c99c62ce9388,M6_temp_occupancy,M2_vehicle_crossing,0.120525
2e10359a52c4c299,18593071c0511bb8,M6_temp_occupancy,M1_lead_slow_stop,0.205234
2e10359a52c4c299,4d6038940863ff85,M6_temp_occupancy,M2_vehicle_crossing,0.242983
2e10359a52c4c299,5cc2e7d7cf13c9b5,M6_temp_occupancy,M6_temp_occupancy,0.17757
2e10359a52c4c299,9bfc9cb152799616,M6_temp_occupancy,M5_merge,0.193244
2e10359a52c4c299,d35138e6f57e58f,M6_temp_occupancy,M6_temp_occupancy,0.244557
2e10359a52c4c299,152448f0895fcd4e,M6_temp_occupancy,M2_vehicle_crossing,0.190814
2e10359a52c4c299,458477bad7645b27,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,ef0327f14ab3efa0,M6_temp_occupancy,M3_vru_crossing,0.248684
2e10359a52c4c299,270199473a16315,M6_temp_occupancy,M2_vehicle_crossing,0.182305
2e10359a52c4c299,79408bcec5803f6a,M6_temp_occupancy,M5_merge,0.184826
2e10359a52c4c299,a4611e9f8d2c2d69,M6_temp_occupancy,M5_merge,0.17757
2e10359a52c4c299,1784b3c9084080c2,M6_temp_occupancy,M1_lead_slow_stop,0.279276
2e10359a52c4c299,320d7f0fddc558fb,M6_temp_occupancy,M2_vehicle_crossing,0.190273
2e10359a52c4c299,8dfa61df6468c4b0,M6_temp_occupancy,M3_vru_crossing,0.114832
2e10359a52c4c299,78b920001b48881d,M6_temp_occupancy,M5_merge,0.188197
2e10359a52c4c299,aff1b25771a6b4e5,M6_temp_occupancy,M1_lead_slow_stop,0.195303
2e10359a52c4c299,cce2b45ecc9a9a23,M6_temp_occupancy,M1_lead_slow_stop,0.18688
2e10359a52c4c299,df2d9878b8d365d5,M6_temp_occupancy,M4_cut_in,0.215457
2e10359a52c4c299,422031c4323005cb,M6_temp_occupancy,M1_lead_slow_stop,0.187938
2e10359a52c4c299,95bc678c9f413f30,M6_temp_occupancy,M6_temp_occupancy,0.139852
2e10359a52c4c299,12dc24d313153b64,M6_temp_occupancy,M4_cut_in,0.255945
2e10359a52c4c299,90c39184af55bb7b,M6_temp_occupancy,M3_vru_crossing,0.188902
2e10359a52c4c299,d257c85a10d5395,M6_temp_occupancy,M3_vru_crossing,0.129709
2e10359a52c4c299,e03381a1e69875df,M6_temp_occupancy,M5_merge,0.204223
2e10359a52c4c299,586f01a84f58f4ad,M6_temp_occupancy,M3_vru_crossing,0.214245
2e10359a52c4c299,39bd73db0d742122,M6_temp_occupancy,M5_merge,0.206048
2e10359a52c4c299,5d4586d493da8fa7,M6_temp_occupancy,M2_vehicle_crossing,0.173426
2e10359a52c4c299,52a0f8dd9925ef2f,M6_temp_occupancy,M5_merge,0.226996
2e10359a52c4c299,a77a96465790bde4,M6_temp_occupancy,M3_vru_crossing,0.245756
2e10359a52c4c299,7c2ed9ab567e443f,M6_temp_occupancy,M3_vru_crossing,0.17757
2e10359a52c4c299,bc30f1a4671b4030,M6_temp_occupancy,M1_lead_slow_stop,0.173426
6064f2415be71eba,5618d078fc67e99f,M2_vehicle_crossing,M6_temp_occupancy,0.284082
6064f2415be71eba,fb6064f3ad03fffb,M2_vehicle_crossing,M1_lead_slow_stop,0.314028
6064f2415be71eba,3418ee634f3920df,M2_vehicle_crossing,M6_temp_occupancy,0.044496
6064f2415be71eba,63eccbae339d909d,M2_vehicle_crossing,M3_vru_crossing,0.382326
6064f2415be71eba,8fe7e309e8650a73,M2_vehicle_crossing,M4_cut_in,0.271807
6064f2415be71eba,cb86548c32715796,M2_vehicle_crossing,M1_lead_slow_stop,0.293262
6064f2415be71eba,b1d458988d0b5eae,M2_vehicle_crossing,M1_lead_slow_stop,0.410257
6064f2415be71eba,61633963c7b2e131,M2_vehicle_crossing,M3_vru_crossing,0.34596
6064f2415be71eba,555d8f939efafbb,M2_vehicle_crossing,M5_merge,0.247269
6064f2415be71eba,365017521542bd4f,M2_vehicle_crossing,M4_cut_in,0.314028
6064f2415be71eba,39e70c8ed6235491,M2_vehicle_crossing,M5_merge,0.343983
6064f2415be71eba,c4a6a9720515bbc5,M2_vehicle_crossing,M2_vehicle_crossing,0.073627
6064f2415be71eba,831e9f7c915d9a33,M2_vehicle_crossing,M2_vehicle_crossing,0.316233
6064f2415be71eba,2657143ee43948be,M2_vehicle_crossing,M5_merge,0.141628
6064f2415be71eba,e17b50b6b8aba55b,M2_vehicle_crossing,M6_temp_occupancy,0.09522
6064f2415be71eba,702634b51c1ddcf5,M2_vehicle_crossing,M6_temp_occupancy,0.286684
6064f2415be71eba,1e98bdb2802fdab1,M2_vehicle_crossing,M3_vru_crossing,0.041041
6064f2415be71eba,762f088d61c4d918,M2_vehicle_crossing,M4_cut_in,0.044496
6064f2415be71eba,ee768f89b03a5398,M2_vehicle_crossing,M5_merge,0.140097
6064f2415be71eba,53aaa12123cda64d,M2_vehicle_crossing,M6_temp_occupancy,0.297288
6064f2415be71eba,5ff2fe3e4c0d3691,M2_vehicle_crossing,M3_vru_crossing,0.142896
6064f2415be71eba,230e1123fe6c5ae0,M2_vehicle_crossing,M3_vru_crossing,0.128277
6064f2415be71eba,3f229274b2913801,M2_vehicle_crossing,M3_vru_crossing,0.043633
6064f2415be71eba,dfd9bef1399b05fe,M2_vehicle_crossing,M3_vru_crossing,0.064028
6064f2415be71eba,38c3cd000a1ba860,M2_vehicle_crossing,M2_vehicle_crossing,0.283792
6064f2415be71eba,b1e5c3613f253cd6,M2_vehicle_crossing,M6_temp_occupancy,0.00934
6064f2415be71eba,e4248acdea6c8a04,M2_vehicle_crossing,M6_temp_occupancy,0.314028
6064f2415be71eba,f4f8114477b9d87,M2_vehicle_crossing,M6_temp_occupancy,0.237955
6064f2415be71eba,1d5aa678fbcf98f7,M2_vehicle_crossing,M4_cut_in,0.312959
6064f2415be71eba,df00457ce0737194,M2_vehicle_crossing,M3_vru_crossing,0.042947
6064f2415be71eba,793ca3974b95f19e,M2_vehicle_crossing,M5_merge,0.314028
6064f2415be71eba,96a816b2f4b62e88,M2_vehicle_crossing,M1_lead_slow_stop,0.280964
6064f2415be71eba,d1005ff0ae21f95d,M2_vehicle_crossing,M5_merge,0.314028
6064f2415be71eba,be42918ebd3fa0f0,M2_vehicle_crossing,M6_temp_occupancy,0.316634
6064f2415be71eba,549511458b4973c3,M2_vehicle_crossing,M2_vehicle_crossing,0.044496
6064f2415be71eba,e43d8ba5feec2f4c,M2_vehicle_crossing,M5_merge,0.045047
6064f2415be71eba,47b9320b31ab33ac,M2_vehicle_crossing,M4_cut_in,0.314028
6064f2415be71eba,fe2d2a81d65a9c2d,M2_vehicle_crossing,M2_vehicle_crossing,0.271059
6064f2415be71eba,818472857e729867,M2_vehicle_crossing,M3_vru_crossing,0.044496
6064f2415be71eba,cdbe6aeb876ca6f8,M2_vehicle_crossing,M5_merge,0.298403
6064f2415be71eba,675099d84cf0212,M2_vehicle_crossing,M4_cut_in,0.13621
6064f2415be71eba,cccc1c64881dde01,M2_vehicle_crossing,M3_vru_crossing,0.07184
6064f2415be71eba,5f76aca0e8d6d060,M2_vehicle_crossing,M6_temp_occupancy,0.286684
6064f2415be71eba,6f94728ea8b0deba,M2_vehicle_crossing,M2_vehicle_crossing,0.29059
6064f2415be71eba,bda923bbd61198da,M2_vehicle_crossing,M4_cut_in,0.314028
6064f2415be71eba,4c876e42879d5527,M2_vehicle_crossing,M5_merge,0.00934
6064f2415be71eba,3201e0ad7075dd38,M2_vehicle_crossing,M2_vehicle_crossing,0.245538
6064f2415be71eba,a0a7a5764d3e2c97,M2_vehicle_crossing,M1_lead_slow_stop,0.381077
6064f2415be71eba,7d68b3426a9bb6ad,M2_vehicle_crossing,M2_vehicle_crossing,0.336735
6064f2415be71eba,799ff247470c3549,M2_vehicle_crossing,M2_vehicle_crossing,0.219205
6064f2415be71eba,7a54acbbcff5c08e,M2_vehicle_crossing,M3_vru_crossing,0.117912
6064f2415be71eba,cd10d9c4e582dce2,M2_vehicle_crossing,M6_temp_occupancy,0.339655
6064f2415be71eba,a0ba5287bfa5fa01,M2_vehicle_crossing,M6_temp_occupancy,0.314028
6064f2415be71eba,949fd82d6e44a34d,M2_vehicle_crossing,M2_vehicle_crossing,0.267706
6064f2415be71eba,56ccc5750f15ed5f,M2_vehicle_crossing,M1_lead_slow_stop,0.25365
6064f2415be71eba,3a6c26ba1a3aaad6,M2_vehicle_crossing,M4_cut_in,0.314028
6064f2415be71eba,cd8a838bce665a70,M2_vehicle_crossing,M2_vehicle_crossing,0.314028
6064f2415be71eba,b18c133f146677a7,M2_vehicle_crossing,M2_vehicle_crossing,0.286684
6064f2415be71eba,90059d0f51151747,M2_vehicle_crossing,M1_lead_slow_stop,0.347161
6064f2415be71eba,12b591f1cf3a512f,M2_vehicle_crossing,M5_merge,0.041216
6064f2415be71eba,61e1636e2ab9f43e,M2_vehicle_crossing,M1_lead_slow_stop,0.381011
6064f2415be71eba,ee651f48b99ac793,M2_vehicle_crossing,M3_vru_crossing,0.115556
6064f2415be71eba,c65883931103e25c,M2_vehicle_crossing,M3_vru_crossing,0.051042
6064f2415be71eba,f804b2352d0791d2,M2_vehicle_crossing,M6_temp_occupancy,0.280082
6064f2415be71eba,12c4604478212e7f,M2_vehicle_crossing,M4_cut_in,0.318711
6064f2415be71eba,c757f0db71e9ac59,M2_vehicle_crossing,M2_vehicle_crossing,0.044496
6064f2415be71eba,1650ec864aa4a2fe,M2_vehicle_crossing,M4_cut_in,0.325451
6064f2415be71eba,1b7882c46e1bb5be,M2_vehicle_crossing,M6_temp_occupancy,0.08266
6064f2415be71eba,8f0d9def6f4a1228,M2_vehicle_crossing,M4_cut_in,0.144117
6064f2415be71eba,d7d4b8d47a368383,M2_vehicle_crossing,M5_merge,0.314028
6064f2415be71eba,aab6b95a0fb95b9f,M2_vehicle_crossing,M4_cut_in,0.317072
6064f2415be71eba,c99507df4ad4899,M2_vehicle_crossing,M1_lead_slow_stop,0.342514
6064f2415be71eba,92fac5998e2feef1,M2_vehicle_crossing,M1_lead_slow_stop,0.124318
6064f2415be71eba,533ebc889bf91c14,M2_vehicle_crossing,M1_lead_slow_stop,0.138326
6064f2415be71eba,624d07c6cf70dc90,M2_vehicle_crossing,M4_cut_in,0.288564
6064f2415be71eba,c1e9a535b80c7600,M2_vehicle_crossing,M5_merge,0.044496
6064f2415be71eba,e00e8f2f8643f2e,M2_vehicle_crossing,M4_cut_in,0.130434
6064f2415be71eba,1769632bbd68d1c1,M2_vehicle_crossing,M5_merge,0.340771
6064f2415be71eba,e765ea8a0b617a42,M2_vehicle_crossing,M3_vru_crossing,0.286684
6064f2415be71eba,76c55e81fb37f2ac,M2_vehicle_crossing,M3_vru_crossing,0.039527
6064f2415be71eba,9d2059d1b77947bc,M2_vehicle_crossing,M4_cut_in,0.044496
6064f2415be71eba,563d70d87bbc465b,M2_vehicle_crossing,M6_temp_occupancy,0.226502
6064f2415be71eba,1d083ebbbe36e48d,M2_vehicle_crossing,M4_cut_in,0.04332
6064f2415be71eba,e0849e47fc78ca2a,M2_vehicle_crossing,M1_lead_slow_stop,0.174454
6064f2415be71eba,f638d14064c977ac,M2_vehicle_crossing,M1_lead_slow_stop,0.285194
6064f2415be71eba,6e1eda0e7ef91e27,M2_vehicle_crossing,M5_merge,0.323937
6064f2415be71eba,b1bc03805735b4e4,M2_vehicle_crossing,M3_vru_crossing,0.286684
6064f2415be71eba,612bd3de9ba8eb4b,M2_vehicle_crossing,M4_cut_in,0.317127
6064f2415be71eba,190944907e8617c0,M2_vehicle_crossing,M6_temp_occupancy,0.314028
6064f2415be71eba,4ef7d4e590e80eef,M2_vehicle_crossing,M3_vru_crossing,0.055958
6064f2415be71eba,26284a71f3345792,M2_vehicle_crossing,M2_vehicle_crossing,0.044496
6064f2415be71eba,2b77998b1f344810,M2_vehicle_crossing,M1_lead_slow_stop,0.156021
6064f2415be71eba,305237d2a2712dd3,M2_vehicle_crossing,M1_lead_slow_stop,0.139955
6064f2415be71eba,c189f693c5a3b02a,M2_vehicle_crossing,M3_vru_crossing,0.300131
6064f2415be71eba,124d7f59135f20a5,M2_vehicle_crossing,M6_temp_occupancy,0.314028
6064f2415be71eba,78b120a22bfd9f46,M2_vehicle_crossing,M4_cut_in,0.286684
6064f2415be71eba,9c08d46cf7d1aaaa,M2_vehicle_crossing,M1_lead_slow_stop,0.319008
