file,scenario_id,ego_speed,primary_mechanism,auxiliary_mechanism_tags,n_actors,evidence
tfrecord-00360-of-01000_343.json,53c5950682fe9ea1,0.0,M3_vru_crossing,M6_temp_occupancy;M3_vru_crossing,41,"{""M6"": {""lat_end"": -3.94}, ""M3"": {""lat_span"": 6.26}}"
tfrecord-00403-of-01000_205.json,743688f012172cbe,3.25,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,3,"{""M1"": {""min_spd"": 0.01, ""dspd"": 0.76}, ""M5"": {""lon0"": -44.24, ""lon_end"": 4.04}}"
tfrecord-00236-of-01000_93.json,c13c432674632266,0.0,M5_merge,M5_merge,11,"{""M5"": {""lon0"": -9.9, ""lon_end"": 4.07}}"
tfrecord-00067-of-01000_391.json,481bffbc3191775b,1.67,M4_cut_in,M6_temp_occupancy;M4_cut_in,207,"{""M6"": {""lat_end"": -55.93}, ""M4"": {""lat0"": -13.87, ""lat_min"": 0.5}}"
tfrecord-00248-of-01000_26.json,eec62b5c287dead8,2.6,M1_lead_slow_stop,M2_vehicle_crossing;M4_cut_in;M5_merge;M1_lead_slow_stop,232,"{""M2"": {""lat_span"": 4.98}, ""M4"": {""lat0"": 4.47, ""lat_min"": 0.1}, ""M5"": {""lon0"": -8.95, ""lon_end"": 8.89}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00392-of-01000_180.json,a87bfcc370f095b7,4.88,M1_lead_slow_stop,M6_temp_occupancy;M1_lead_slow_stop;M5_merge;M4_cut_in,48,"{""M6"": {""lat_end"": -4.63}, ""M1"": {""min_spd"": 0.08, ""dspd"": 2.78}, ""M5"": {""lon0"": -54.18, ""lon_end"": 8.63}, ""M4"": {""lat0"": 12.68, ""lat_min"": 0.46}}"
tfrecord-00365-of-01000_416.json,400825ffa3e329fa,13.85,M2_vehicle_crossing,M4_cut_in;M5_merge;M6_temp_occupancy;M2_vehicle_crossing,15,"{""M4"": {""lat0"": 3.15, ""lat_min"": 0.12}, ""M5"": {""lon0"": -70.69, ""lon_end"": 44.12}, ""M6"": {""lat_end"": -6.58}, ""M2"": {""lat_span"": 6.06}}"
tfrecord-00159-of-01000_456.json,29c70e7129b1ab3e,20.18,M5_merge,M5_merge,33,"{""M5"": {""lon0"": -17.35, ""lon_end"": 164.16}}"
tfrecord-00456-of-01000_408.json,622b7e38572f3bec,3.68,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,219,"{""M1"": {""min_spd"": 0.01, ""dspd"": 0.07}, ""M5"": {""lon0"": -17.81, ""lon_end"": 4.12}}"
tfrecord-00436-of-01000_126.json,270f7663055530e1,2.0,M4_cut_in,M4_cut_in,48,"{""M4"": {""lat0"": -9.74, ""lat_min"": 0.93}}"
tfrecord-00029-of-01000_372.json,1d3220cd86287acd,7.36,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in;M5_merge,49,"{""M1"": {""min_spd"": 3.05, ""dspd"": 2.36}, ""M4"": {""lat0"": 2.8, ""lat_min"": 0.39}, ""M5"": {""lon0"": -15.34, ""lon_end"": 23.78}}"
tfrecord-00080-of-01000_153.json,b816c18488c2cf87,14.68,M5_merge,M5_merge,18,"{""M5"": {""lon0"": -28.77, ""lon_end"": 105.31}}"
tfrecord-00214-of-01000_458.json,1b4eb5d15bf5943,0.0,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,145,"{""M5"": {""lon0"": -13.98, ""lon_end"": 10.3}, ""M1"": {""min_spd"": 0.07, ""dspd"": 0.41}}"
tfrecord-00332-of-01000_434.json,7e4bbedada5d5c0f,15.17,M4_cut_in,M4_cut_in,19,"{""M4"": {""lat0"": -3.46, ""lat_min"": 0.92}}"
tfrecord-00052-of-01000_173.json,71dd4d641c063a98,10.48,M0_none,,21,{}
tfrecord-00266-of-01000_49.json,a834ace5856ba01d,0.0,M0_none,,145,{}
tfrecord-00231-of-01000_361.json,dcf8a14776c9a761,0.0,M0_none,,45,{}
tfrecord-00280-of-01000_194.json,de3c1fde1e0bcd29,26.91,M2_vehicle_crossing,M4_cut_in;M5_merge;M2_vehicle_crossing,69,"{""M4"": {""lat0"": -2.88, ""lat_min"": 0.28}, ""M5"": {""lon0"": -32.89, ""lon_end"": 178.88}, ""M2"": {""lat_span"": 4.4}}"
tfrecord-00264-of-01000_21.json,22e6d1c23b075bf,0.31,M0_none,,4,{}
tfrecord-00256-of-01000_9.json,71a62c4576144628,16.22,M5_merge,M5_merge,12,"{""M5"": {""lon0"": -33.02, ""lon_end"": 95.93}}"
tfrecord-00076-of-01000_75.json,6e694c5acaa75ba3,0.0,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,10,"{""M3"": {""lat_span"": 4.86}, ""M6"": {""lat_end"": -3.56}}"
tfrecord-00070-of-01000_220.json,1ebdb4a71737e66,4.98,M2_vehicle_crossing,M2_vehicle_crossing,34,"{""M2"": {""lat_span"": 11.49}}"
tfrecord-00198-of-01000_402.json,b586ee57904ef4ee,12.8,M6_temp_occupancy,M6_temp_occupancy,35,"{""M6"": {""lat_end"": -10.61}}"
tfrecord-00472-of-01000_104.json,a25b35c949404b2e,0.07,M0_none,,100,{}
tfrecord-00472-of-01000_310.json,d94e54293c1453c2,2.68,M0_none,,9,{}
tfrecord-00097-of-01000_17.json,384137da5a919b50,4.04,M4_cut_in,M4_cut_in;M5_merge,89,"{""M4"": {""lat0"": -3.27, ""lat_min"": 0.19}, ""M5"": {""lon0"": -15.38, ""lon_end"": 9.67}}"
tfrecord-00134-of-01000_187.json,9252f41d32ade997,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M6_temp_occupancy,139,"{""M1"": {""min_spd"": 0.82, ""dspd"": 0.02}, ""M6"": {""lat_end"": -3.83}}"
tfrecord-00244-of-01000_87.json,bd2ab4fdb7fe73b4,0.25,M1_lead_slow_stop,M4_cut_in;M1_lead_slow_stop;M6_temp_occupancy,147,"{""M4"": {""lat0"": -3.21, ""lat_min"": 0.51}, ""M1"": {""min_spd"": 0.29, ""dspd"": 0.64}, ""M6"": {""lat_end"": -3.64}}"
tfrecord-00000-of-01000_166.json,179359c3a28d98bc,20.18,M4_cut_in,M4_cut_in,9,"{""M4"": {""lat0"": -2.82, ""lat_min"": 1.46}}"
tfrecord-00426-of-01000_359.json,3823b3b61a8b4c50,7.59,M5_merge,M5_merge,19,"{""M5"": {""lon0"": -47.73, ""lon_end"": 12.69}}"
tfrecord-00362-of-01000_7.json,addbf0c634020a14,8.68,M5_merge,M5_merge,4,"{""M5"": {""lon0"": -22.85, ""lon_end"": 5.82}}"
tfrecord-00428-of-01000_163.json,f7c7748f5a60d64e,0.0,M0_none,,8,{}
tfrecord-00116-of-01000_51.json,315b144ad48e2581,15.43,M5_merge,M5_merge,68,"{""M5"": {""lon0"": -36.76, ""lon_end"": 90.92}}"
tfrecord-00485-of-01000_180.json,c7fc80d9e744f90e,3.84,M4_cut_in,M4_cut_in,27,"{""M4"": {""lat0"": 3.33, ""lat_min"": 0.48}}"
tfrecord-00180-of-01000_376.json,7c8e58bb508ab02e,2.32,M3_vru_crossing,M3_vru_crossing;M4_cut_in;M6_temp_occupancy,146,"{""M3"": {""lat_span"": 4.32}, ""M4"": {""lat0"": -9.4, ""lat_min"": 0.13}, ""M6"": {""lat_end"": -14.88}}"
tfrecord-00352-of-01000_119.json,e287283ed9405d8b,11.18,M5_merge,M5_merge,29,"{""M5"": {""lon0"": -12.6, ""lon_end"": 69.75}}"
tfrecord-00239-of-01000_360.json,f5b8b131265b7b74,0.22,M1_lead_slow_stop,M2_vehicle_crossing;M5_merge;M1_lead_slow_stop,15,"{""M2"": {""lat_span"": 6.65}, ""M5"": {""lon0"": -6.65, ""lon_end"": 17.5}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00008-of-01000_174.json,a91f6ca1e7cbb228,0.0,M4_cut_in,M4_cut_in,92,"{""M4"": {""lat0"": -10.16, ""lat_min"": 0.89}}"
tfrecord-00354-of-01000_325.json,3a34926569a91dfc,0.0,M0_none,,35,{}
tfrecord-00427-of-01000_250.json,f9c06727deb680d6,1.55,M1_lead_slow_stop,M1_lead_slow_stop,24,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00269-of-01000_295.json,157f18359cb7469e,19.94,M5_merge,M5_merge,11,"{""M5"": {""lon0"": -49.4, ""lon_end"": 115.89}}"
tfrecord-00233-of-01000_81.json,76e5430a3b7d2c4c,20.18,M5_merge,M5_merge,5,"{""M5"": {""lon0"": -13.08, ""lon_end"": 168.2}}"
tfrecord-00329-of-01000_174.json,d79d954230b2fb0b,0.0,M0_none,,12,{}
tfrecord-00367-of-01000_58.json,27eedba6b79fb3c7,0.28,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing;M6_temp_occupancy,222,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M3"": {""lat_span"": 5.98}, ""M6"": {""lat_end"": -4.06}}"
tfrecord-00136-of-01000_153.json,2f9a905901b9dafe,4.43,M2_vehicle_crossing,M2_vehicle_crossing,16,"{""M2"": {""lat_span"": 46.81}}"
tfrecord-00262-of-01000_372.json,b3184458850c9ace,12.14,M0_none,,19,{}
tfrecord-00388-of-01000_201.json,95c1ad0375511f4a,4.17,M1_lead_slow_stop,M2_vehicle_crossing;M4_cut_in;M5_merge;M1_lead_slow_stop,44,"{""M2"": {""lat_span"": 19.7}, ""M4"": {""lat0"": -13.7, ""lat_min"": 0.48}, ""M5"": {""lon0"": -13.75, ""lon_end"": 9.42}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00485-of-01000_175.json,a16b8f54cecb1d0a,10.31,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,73,"{""M1"": {""min_spd"": 2.37, ""dspd"": 7.33}, ""M5"": {""lon0"": -47.25, ""lon_end"": 22.86}}"
tfrecord-00099-of-01000_44.json,b53a0654b1b0b903,0.03,M2_vehicle_crossing,M2_vehicle_crossing,46,"{""M2"": {""lat_span"": 30.45}}"
tfrecord-00152-of-01000_394.json,83b1e66524316ded,0.0,M4_cut_in,M4_cut_in,170,"{""M4"": {""lat0"": -8.24, ""lat_min"": 1.13}}"
tfrecord-00073-of-01000_49.json,cf8da50c27642f2e,15.66,M4_cut_in,M4_cut_in;M5_merge,8,"{""M4"": {""lat0"": 3.28, ""lat_min"": 0.55}, ""M5"": {""lon0"": -36.48, ""lon_end"": 94.25}}"
tfrecord-00031-of-01000_123.json,db1f88b05972f457,0.34,M1_lead_slow_stop,M4_cut_in;M1_lead_slow_stop;M2_vehicle_crossing,96,"{""M4"": {""lat0"": -4.02, ""lat_min"": 0.58}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M2"": {""lat_span"": 8.75}}"
tfrecord-00065-of-01000_459.json,6e7cbe4f4c6bc7cd,17.14,M4_cut_in,M4_cut_in;M5_merge,23,"{""M4"": {""lat0"": 4.01, ""lat_min"": 0.02}, ""M5"": {""lon0"": -48.15, ""lon_end"": 88.03}}"
tfrecord-00335-of-01000_124.json,410b60cfba207c14,0.0,M0_none,,79,{}
tfrecord-00371-of-01000_128.json,190f4cc8818b15fd,2.9,M6_temp_occupancy,M6_temp_occupancy,45,"{""M6"": {""lat_end"": -13.15}}"
tfrecord-00113-of-01000_289.json,810d8e35d129703a,2.83,M4_cut_in,M4_cut_in,33,"{""M4"": {""lat0"": -12.19, ""lat_min"": 1.3}}"
tfrecord-00098-of-01000_182.json,9dca6edc79b98b61,3.75,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing,95,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M2"": {""lat_span"": 21.36}}"
tfrecord-00360-of-01000_380.json,9d30b6d4aa368c01,13.82,M5_merge,M5_merge;M6_temp_occupancy,105,"{""M5"": {""lon0"": -26.47, ""lon_end"": 85.35}, ""M6"": {""lat_end"": -3.41}}"
tfrecord-00142-of-01000_463.json,f6bcef1d89ae2ee3,20.18,M4_cut_in,M4_cut_in;M5_merge,21,"{""M4"": {""lat0"": 3.58, ""lat_min"": 0.02}, ""M5"": {""lon0"": -23.18, ""lon_end"": 141.47}}"
tfrecord-00078-of-01000_219.json,2f556bb5ca60b12,9.14,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge;M6_temp_occupancy,22,"{""M1"": {""min_spd"": 4.35, ""dspd"": 3.71}, ""M5"": {""lon0"": -17.97, ""lon_end"": 31.64}, ""M6"": {""lat_end"": -15.47}}"
tfrecord-00085-of-01000_387.json,7e32875f2161c50e,0.43,M0_none,,29,{}
tfrecord-00323-of-01000_82.json,ad0325da2b8a3975,3.69,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,46,"{""M1"": {""min_spd"": 0.06, ""dspd"": 1.4}, ""M5"": {""lon0"": -14.08, ""lon_end"": 4.36}}"
tfrecord-00256-of-01000_278.json,73606437ead57920,18.9,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,28,"{""M1"": {""min_spd"": 6.22, ""dspd"": 6.4}, ""M5"": {""lon0"": -52.32, ""lon_end"": 57.13}}"
tfrecord-00170-of-01000_44.json,7e5e21491da8c277,0.0,M1_lead_slow_stop,M6_temp_occupancy;M1_lead_slow_stop;M4_cut_in,77,"{""M6"": {""lat_end"": -4.22}, ""M1"": {""min_spd"": 0.94, ""dspd"": 0.98}, ""M4"": {""lat0"": -9.31, ""lat_min"": 0.29}}"
tfrecord-00214-of-01000_407.json,c99880916e1840f4,5.43,M2_vehicle_crossing,M2_vehicle_crossing,5,"{""M2"": {""lat_span"": 10.8}}"
tfrecord-00004-of-01000_459.json,7df5512ee143cc26,0.0,M3_vru_crossing,M3_vru_crossing;M5_merge,64,"{""M3"": {""lat_span"": 9.81}, ""M5"": {""lon0"": -1.86, ""lon_end"": 3.13}}"
tfrecord-00054-of-01000_366.json,e09994e5f9f4cd22,11.43,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,67,"{""M2"": {""lat_span"": 4.25}, ""M4"": {""lat0"": 14.01, ""lat_min"": 0.07}, ""M5"": {""lon0"": -33.07, ""lon_end"": 23.12}}"
tfrecord-00278-of-01000_132.json,ef3abd588fe58539,0.0,M3_vru_crossing,M4_cut_in;M3_vru_crossing;M6_temp_occupancy,150,"{""M4"": {""lat0"": -3.31, ""lat_min"": 0.26}, ""M3"": {""lat_span"": 8.93}, ""M6"": {""lat_end"": -8.4}}"
tfrecord-00391-of-01000_89.json,a1a38228b45cedcf,0.0,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,99,"{""M2"": {""lat_span"": 31.1}, ""M4"": {""lat0"": -27.21, ""lat_min"": 0.44}}"
tfrecord-00294-of-01000_78.json,baa3126bd62a6e6e,15.69,M4_cut_in,M4_cut_in;M5_merge,9,"{""M4"": {""lat0"": 3.14, ""lat_min"": 0.33}, ""M5"": {""lon0"": -48.22, ""lon_end"": 73.34}}"
tfrecord-00326-of-01000_120.json,e9cef312c1f25000,20.17,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,18,"{""M5"": {""lon0"": -40.2, ""lon_end"": 109.84}, ""M1"": {""min_spd"": 7.51, ""dspd"": 2.16}}"
tfrecord-00211-of-01000_145.json,df0100d97e35cbd8,0.02,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy,14,"{""M2"": {""lat_span"": 8.8}, ""M6"": {""lat_end"": -7.55}}"
tfrecord-00493-of-01000_206.json,28308dc23ccc0f97,0.0,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,161,"{""M3"": {""lat_span"": 10.08}, ""M6"": {""lat_end"": -7.92}}"
tfrecord-00421-of-01000_279.json,857a0650ca12485f,1.79,M1_lead_slow_stop,M4_cut_in;M1_lead_slow_stop;M2_vehicle_crossing;M5_merge,130,"{""M4"": {""lat0"": -13.43, ""lat_min"": 0.14}, ""M1"": {""min_spd"": 0.93, ""dspd"": 0.06}, ""M2"": {""lat_span"": 15.7}, ""M5"": {""lon0"": -32.28, ""lon_end"": 6.01}}"
tfrecord-00295-of-01000_95.json,e5957f8bbd90f575,0.0,M0_none,,63,{}
tfrecord-00438-of-01000_169.json,ae5cd74f1b06fb5f,9.03,M0_none,,66,{}
tfrecord-00450-of-01000_438.json,1c5846bf1b74248d,6.97,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing;M4_cut_in,32,"{""M5"": {""lon0"": -33.67, ""lon_end"": 16.39}, ""M2"": {""lat_span"": 14.98}, ""M4"": {""lat0"": -14.52, ""lat_min"": 0.04}}"
tfrecord-00391-of-01000_428.json,df02d818fbb8f670,2.8,M5_merge,M5_merge,24,"{""M5"": {""lon0"": -1.67, ""lon_end"": 4.55}}"
tfrecord-00436-of-01000_79.json,891006d0081c6225,3.65,M1_lead_slow_stop,M3_vru_crossing;M6_temp_occupancy;M1_lead_slow_stop,25,"{""M3"": {""lat_span"": 11.1}, ""M6"": {""lat_end"": -5.63}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00273-of-01000_119.json,41bee1689a524129,5.06,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,36,"{""M2"": {""lat_span"": 10.63}, ""M4"": {""lat0"": -10.92, ""lat_min"": 0.29}}"
tfrecord-00472-of-01000_401.json,9393d1aa8183d51f,7.29,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in;M5_merge;M2_vehicle_crossing,22,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": -13.09, ""lat_min"": 0.0}, ""M5"": {""lon0"": -51.98, ""lon_end"": 10.08}, ""M2"": {""lat_span"": 13.1}}"
tfrecord-00243-of-01000_478.json,9a9bdf8c62752c46,0.0,M3_vru_crossing,M3_vru_crossing,125,"{""M3"": {""lat_span"": 7.45}}"
tfrecord-00103-of-01000_457.json,e8a73cadb7e138b8,2.54,M0_none,,73,{}
tfrecord-00322-of-01000_102.json,7ac6ac8375ea026a,0.04,M0_none,,225,{}
tfrecord-00372-of-01000_164.json,58b49a780725e170,0.8,M1_lead_slow_stop,M2_vehicle_crossing;M6_temp_occupancy;M1_lead_slow_stop,131,"{""M2"": {""lat_span"": 7.24}, ""M6"": {""lat_end"": -7.86}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00190-of-01000_317.json,237ac6f1713476e2,2.81,M0_none,,80,{}
tfrecord-00497-of-01000_175.json,843998c0aca949ec,0.0,M4_cut_in,M4_cut_in,24,"{""M4"": {""lat0"": -75.23, ""lat_min"": 0.39}}"
tfrecord-00152-of-01000_383.json,af0c2951756b9cb7,19.65,M0_none,,46,{}
tfrecord-00347-of-01000_286.json,15d9cb7d05ac803d,19.52,M5_merge,M5_merge,11,"{""M5"": {""lon0"": -34.73, ""lon_end"": 122.6}}"
tfrecord-00276-of-01000_308.json,6335be8ee1951aac,4.84,M5_merge,M6_temp_occupancy;M5_merge,24,"{""M6"": {""lat_end"": 31.35}, ""M5"": {""lon0"": -71.76, ""lon_end"": 4.72}}"
tfrecord-00019-of-01000_273.json,3b242b1c579e2fb5,0.5,M1_lead_slow_stop,M1_lead_slow_stop,42,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00359-of-01000_465.json,8c26219f635c045d,1.91,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,50,"{""M2"": {""lat_span"": 39.73}, ""M4"": {""lat0"": 38.3, ""lat_min"": 1.43}}"
tfrecord-00042-of-01000_209.json,66f4640426fbefa9,4.18,M0_none,,29,{}
tfrecord-00010-of-01000_504.json,2f1dd59135c3046e,15.63,M5_merge,M5_merge,19,"{""M5"": {""lon0"": -19.15, ""lon_end"": 107.83}}"
tfrecord-00189-of-01000_0.json,323119fb13ab107e,16.7,M5_merge,M5_merge,13,"{""M5"": {""lon0"": -38.68, ""lon_end"": 116.21}}"
tfrecord-00298-of-01000_378.json,aa0f526a24688d07,10.67,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,12,"{""M2"": {""lat_span"": 12.06}, ""M4"": {""lat0"": 11.69, ""lat_min"": 0.05}, ""M5"": {""lon0"": -3.59, ""lon_end"": 28.0}}"
tfrecord-00250-of-01000_284.json,948fbba34973d4ff,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing,63,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M3"": {""lat_span"": 11.69}}"
tfrecord-00376-of-01000_289.json,bdd8c30f537f039f,4.04,M1_lead_slow_stop,M1_lead_slow_stop;M6_temp_occupancy,31,"{""M1"": {""min_spd"": 0.01, ""dspd"": -0.26}, ""M6"": {""lat_end"": 4.72}}"
tfrecord-00433-of-01000_106.json,c8329a0012b4e628,1.08,M1_lead_slow_stop,M2_vehicle_crossing;M1_lead_slow_stop,34,"{""M2"": {""lat_span"": 42.56}, ""M1"": {""min_spd"": 0.02, ""dspd"": 0.47}}"
tfrecord-00487-of-01000_428.json,ab0b15d4e6b42cb7,15.08,M2_vehicle_crossing,M4_cut_in;M6_temp_occupancy;M2_vehicle_crossing;M5_merge,48,"{""M4"": {""lat0"": -6.48, ""lat_min"": 0.22}, ""M6"": {""lat_end"": 15.54}, ""M2"": {""lat_span"": 5.37}, ""M5"": {""lon0"": -51.09, ""lon_end"": 81.54}}"
tfrecord-00377-of-01000_64.json,db3fbd1b74b2b04b,0.0,M1_lead_slow_stop,M3_vru_crossing;M1_lead_slow_stop,80,"{""M3"": {""lat_span"": 10.36}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00337-of-01000_9.json,a36240686bfbe655,7.84,M3_vru_crossing,M5_merge;M3_vru_crossing;M6_temp_occupancy,24,"{""M5"": {""lon0"": -16.91, ""lon_end"": 49.9}, ""M3"": {""lat_span"": 4.17}, ""M6"": {""lat_end"": -3.05}}"
tfrecord-00288-of-01000_490.json,be780893b649397f,3.27,M0_none,,16,{}
tfrecord-00452-of-01000_171.json,f88f8bdb2c789f9b,2.45,M4_cut_in,M5_merge;M4_cut_in,29,"{""M5"": {""lon0"": -58.86, ""lon_end"": 9.1}, ""M4"": {""lat0"": 36.44, ""lat_min"": 0.42}}"
tfrecord-00015-of-01000_71.json,3f9adc5d1d41a4ec,0.0,M3_vru_crossing,M3_vru_crossing;M4_cut_in,165,"{""M3"": {""lat_span"": 8.74}, ""M4"": {""lat0"": -9.19, ""lat_min"": 0.45}}"
tfrecord-00180-of-01000_290.json,64e4e8be74c07410,2.79,M4_cut_in,M5_merge;M4_cut_in,32,"{""M5"": {""lon0"": -11.55, ""lon_end"": 4.01}, ""M4"": {""lat0"": -11.74, ""lat_min"": 1.43}}"
tfrecord-00250-of-01000_15.json,8549a69f67106e60,20.07,M0_none,,11,{}
tfrecord-00124-of-01000_149.json,14bd1d89cc554cb8,28.07,M0_none,,26,{}
tfrecord-00422-of-01000_357.json,5578566fe66d4520,1.42,M3_vru_crossing,M4_cut_in;M3_vru_crossing,152,"{""M4"": {""lat0"": 4.33, ""lat_min"": 0.02}, ""M3"": {""lat_span"": 7.35}}"
tfrecord-00447-of-01000_123.json,62a5402e663e5bbc,7.93,M2_vehicle_crossing,M2_vehicle_crossing,23,"{""M2"": {""lat_span"": 12.1}}"
tfrecord-00041-of-01000_277.json,9f971590438e0460,0.58,M0_none,,29,{}
tfrecord-00414-of-01000_197.json,a63d70288eb5f840,2.48,M1_lead_slow_stop,M1_lead_slow_stop,192,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00322-of-01000_29.json,55db378e844ddb5b,4.47,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,28,"{""M2"": {""lat_span"": 19.34}, ""M4"": {""lat0"": 20.28, ""lat_min"": 0.94}, ""M5"": {""lon0"": -24.13, ""lon_end"": 10.31}}"
tfrecord-00266-of-01000_23.json,9dbe1d3e46c17d9b,1.66,M2_vehicle_crossing,M2_vehicle_crossing,36,"{""M2"": {""lat_span"": 13.85}}"
tfrecord-00003-of-01000_249.json,c6d62a2d6f42bf8e,0.42,M4_cut_in,M4_cut_in;M5_merge,26,"{""M4"": {""lat0"": -4.34, ""lat_min"": 1.26}, ""M5"": {""lon0"": -5.74, ""lon_end"": 7.22}}"
tfrecord-00261-of-01000_85.json,c72b6527e2f47b67,0.0,M3_vru_crossing,M3_vru_crossing;M4_cut_in,84,"{""M3"": {""lat_span"": 7.81}, ""M4"": {""lat0"": 4.43, ""lat_min"": 0.31}}"
tfrecord-00231-of-01000_319.json,82a40618cac9b210,0.0,M6_temp_occupancy,M6_temp_occupancy,36,"{""M6"": {""lat_end"": -6.42}}"
tfrecord-00315-of-01000_308.json,d66622e25634fa0d,16.72,M4_cut_in,M4_cut_in;M5_merge,65,"{""M4"": {""lat0"": 2.54, ""lat_min"": 0.01}, ""M5"": {""lon0"": -58.81, ""lon_end"": 82.98}}"
tfrecord-00427-of-01000_10.json,1d1e434a7f41394c,0.29,M0_none,,26,{}
tfrecord-00333-of-01000_404.json,fe9f5e9f13d4740,2.5,M4_cut_in,M4_cut_in,30,"{""M4"": {""lat0"": 2.93, ""lat_min"": 1.16}}"
tfrecord-00458-of-01000_149.json,96dd55fa91c8c9fc,0.0,M2_vehicle_crossing,M2_vehicle_crossing,10,"{""M2"": {""lat_span"": 89.06}}"
tfrecord-00016-of-01000_69.json,c32d932a8c69c900,0.38,M2_vehicle_crossing,M2_vehicle_crossing,36,"{""M2"": {""lat_span"": 13.81}}"
tfrecord-00323-of-01000_165.json,45b329596bfc181e,17.08,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop;M2_vehicle_crossing,51,"{""M5"": {""lon0"": -31.13, ""lon_end"": 42.21}, ""M1"": {""min_spd"": 9.39, ""dspd"": 4.65}, ""M2"": {""lat_span"": 8.52}}"
tfrecord-00423-of-01000_124.json,c3423282eabf0066,18.45,M4_cut_in,M4_cut_in,46,"{""M4"": {""lat0"": 12.81, ""lat_min"": 1.04}}"
tfrecord-00231-of-01000_499.json,26a4106c465a6b48,0.0,M3_vru_crossing,M3_vru_crossing;M6_temp_occupancy,164,"{""M3"": {""lat_span"": 7.77}, ""M6"": {""lat_end"": -14.83}}"
tfrecord-00043-of-01000_397.json,f7081f0d4272b794,0.32,M1_lead_slow_stop,M2_vehicle_crossing;M1_lead_slow_stop,43,"{""M2"": {""lat_span"": 65.2}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00216-of-01000_346.json,3e1282b4a24d6d36,2.69,M2_vehicle_crossing,M2_vehicle_crossing,44,"{""M2"": {""lat_span"": 13.73}}"
tfrecord-00497-of-01000_134.json,6aad2d3716f001f2,8.01,M0_none,,26,{}
tfrecord-00278-of-01000_114.json,43f1f5641169f0c,2.87,M5_merge,M5_merge,75,"{""M5"": {""lon0"": -10.36, ""lon_end"": 4.05}}"
tfrecord-00187-of-01000_196.json,55738690a9e22ee0,10.47,M0_none,,50,{}
tfrecord-00323-of-01000_45.json,5de1a27a6c4faadb,0.0,M0_none,,56,{}
tfrecord-00417-of-01000_382.json,2ce884bdc899e262,0.0,M3_vru_crossing,M3_vru_crossing,112,"{""M3"": {""lat_span"": 10.42}}"
tfrecord-00221-of-01000_187.json,25f688d65ff13044,0.01,M1_lead_slow_stop,M3_vru_crossing;M1_lead_slow_stop,52,"{""M3"": {""lat_span"": 10.62}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00401-of-01000_283.json,448204971cca20be,1.89,M0_none,,16,{}
