scenario,town,route,raw_route,usable_by_results,frames,approx_train_samples
ConstructionObstacle,Town12,Town12_Rep0_1256_0_route0_07_24_22_04_42,1,1,108,92
ConstructionObstacle,Town12,Town12_Rep0_1264_0_route0_07_24_19_51_04,1,1,147,131
ConstructionObstacle,Town12,Town12_Rep0_1264_1_route0_07_24_19_56_05,1,1,144,128
ConstructionObstacle,Town12,Town12_Rep0_1341_0_route0_07_24_20_26_07,1,1,113,97
ConstructionObstacle,Town12,Town12_Rep0_1395_0_route0_07_25_07_33_41,1,1,55,39
ConstructionObstacle,Town12,Town12_Rep0_1395_1_route0_07_25_08_38_57,1,1,55,39
ConstructionObstacle,Town12,Town12_Rep0_1406_0_route0_07_25_06_26_42,1,1,68,52
ConstructionObstacle,Town12,Town12_Rep0_1406_1_route0_07_24_18_41_28,1,1,75,59
ConstructionObstacle,Town12,Town12_Rep0_150_0_route0_07_25_01_08_10,1,1,111,95
ConstructionObstacle,Town12,Town12_Rep0_1607_0_route0_07_25_07_51_03,1,1,90,74
ConstructionObstacle,Town12,Town12_Rep0_1630_0_route0_07_25_06_37_08,1,1,97,81
ConstructionObstacle,Town12,Town12_Rep0_1649_0_route0_07_25_09_08_38,1,1,88,72
ConstructionObstacle,Town12,Town12_Rep0_1649_1_route0_07_25_01_37_48,1,1,96,80
ConstructionObstacle,Town12,Town12_Rep0_2160_0_route0_07_25_00_13_23,1,1,76,60
ConstructionObstacle,Town12,Town12_Rep0_2161_0_route0_07_25_06_58_42,1,1,152,136
ConstructionObstacle,Town12,Town12_Rep0_2161_1_route0_07_25_01_42_24,1,1,153,137
ConstructionObstacle,Town12,Town12_Rep0_2184_0_route0_07_25_09_55_52,1,1,107,91
ConstructionObstacle,Town12,Town12_Rep0_2198_0_route0_07_25_01_58_07,1,1,108,92
ConstructionObstacle,Town12,Town12_Rep0_2218_0_route0_07_25_07_17_47,1,1,118,102
ConstructionObstacle,Town12,Town12_Rep0_2266_0_route0_07_24_15_09_14,1,1,91,75
ConstructionObstacle,Town12,Town12_Rep0_2269_0_route0_07_24_13_59_51,1,1,100,84
ConstructionObstacle,Town12,Town12_Rep0_2275_0_route0_07_24_18_57_00,1,1,108,92
ConstructionObstacle,Town12,Town12_Rep0_2278_0_route0_07_25_06_13_45,1,1,98,82
ConstructionObstacle,Town12,Town12_Rep0_2508_0_route0_07_25_10_51_23,1,1,84,68
ConstructionObstacle,Town12,Town12_Rep0_2508_1_route0_07_24_15_29_05,1,1,80,64
ConstructionObstacle,Town12,Town12_Rep0_2578_0_route0_07_24_13_37_41,1,1,56,40
ConstructionObstacle,Town12,Town12_Rep0_2710_0_route0_07_24_19_10_08,1,1,459,443
ConstructionObstacle,Town12,Town12_Rep0_2879_0_route0_07_25_07_18_19,1,1,133,117
ConstructionObstacle,Town12,Town12_Rep0_2960_0_route0_07_25_02_35_46,1,1,87,71
ConstructionObstacle,Town12,Town12_Rep0_3155_0_route0_07_24_23_49_12,1,1,120,104
ConstructionObstacle,Town12,Town12_Rep0_3221_0_route0_07_24_17_59_58,1,1,112,96
ConstructionObstacle,Town12,Town12_Rep0_3221_1_route0_07_24_14_01_58,1,1,122,106
ConstructionObstacle,Town12,Town12_Rep0_32_0_route0_07_24_15_46_46,1,1,107,91
ConstructionObstacle,Town12,Town12_Rep0_3755_0_route0_07_25_02_33_47,1,1,74,58
ConstructionObstacle,Town12,Town12_Rep0_3768_0_route0_07_24_21_25_10,1,1,141,125
ConstructionObstacle,Town12,Town12_Rep0_3796_0_route0_07_24_15_48_17,1,1,94,78
ConstructionObstacle,Town12,Town12_Rep0_3796_1_route0_07_25_10_10_59,1,1,89,73
ConstructionObstacle,Town12,Town12_Rep0_3830_0_route0_07_24_20_35_58,1,1,96,80
ConstructionObstacle,Town12,Town12_Rep0_4060_0_route0_07_24_14_09_55,1,1,95,79
ConstructionObstacle,Town12,Town12_Rep0_4067_0_route0_07_25_07_29_00,1,0,191,0
ConstructionObstacle,Town12,Town12_Rep0_4098_0_route0_07_25_08_57_16,1,1,55,39
ConstructionObstacle,Town12,Town12_Rep0_4179_0_route0_07_25_04_28_02,1,1,83,67
ConstructionObstacle,Town12,Town12_Rep0_4359_0_route0_07_24_16_24_06,1,1,93,77
ConstructionObstacle,Town12,Town12_Rep0_643_0_route0_07_25_07_16_18,1,1,89,73
ConstructionObstacle,Town12,Town12_Rep0_643_1_route0_07_24_13_44_12,1,1,112,96
ConstructionObstacle,Town12,Town12_Rep0_647_0_route0_07_25_05_46_30,1,1,81,65
ConstructionObstacle,Town12,Town12_Rep0_653_0_route0_07_25_06_32_56,1,1,193,177
ConstructionObstacle,Town12,Town12_Rep0_690_0_route0_07_25_07_22_17,1,1,101,85
ConstructionObstacle,Town12,Town12_Rep0_788_0_route0_07_25_07_57_16,1,1,78,62
ConstructionObstacle,Town12,Town12_Rep0_982_0_route0_07_24_20_43_46,1,1,124,108
ConstructionObstacle,Town13,Town13_Rep0_1043_0_route0_07_24_22_27_11,1,1,516,500
ConstructionObstacle,Town13,Town13_Rep0_1043_1_route0_07_25_03_39_34,1,1,496,480
ConstructionObstacle,Town13,Town13_Rep0_1043_2_route0_07_25_01_28_53,1,1,113,97
ConstructionObstacle,Town13,Town13_Rep0_1043_3_route0_07_25_05_08_51,1,1,98,82
ConstructionObstacle,Town13,Town13_Rep0_1197_0_route0_07_25_04_25_19,1,1,107,91
ConstructionObstacle,Town13,Town13_Rep0_1197_1_route0_07_24_13_49_55,1,1,107,91
ConstructionObstacle,Town13,Town13_Rep0_1197_2_route0_07_25_04_04_03,1,1,107,91
ConstructionObstacle,Town13,Town13_Rep0_1197_3_route0_07_24_19_45_40,1,1,108,92
ConstructionObstacle,Town13,Town13_Rep0_1198_0_route0_07_25_07_36_21,1,1,61,45
ConstructionObstacle,Town13,Town13_Rep0_1198_1_route0_07_25_09_09_53,1,1,86,70
ConstructionObstacle,Town13,Town13_Rep0_1198_2_route0_07_25_07_45_58,1,1,49,33
ConstructionObstacle,Town13,Town13_Rep0_1198_3_route0_07_25_00_16_40,1,1,71,55
ConstructionObstacle,Town13,Town13_Rep0_1260_0_route0_07_24_14_17_10,1,1,67,51
ConstructionObstacle,Town13,Town13_Rep0_1260_1_route0_07_24_20_01_43,1,1,105,89
ConstructionObstacle,Town13,Town13_Rep0_1260_2_route0_07_25_02_10_31,1,0,419,0
ConstructionObstacle,Town13,Town13_Rep0_1260_3_route0_07_24_16_10_34,1,1,91,75
ConstructionObstacle,Town13,Town13_Rep0_1271_0_route0_07_25_07_34_18,1,0,424,0
ConstructionObstacle,Town13,Town13_Rep0_1271_1_route0_07_24_17_09_01,1,0,68,0
ConstructionObstacle,Town13,Town13_Rep0_1271_2_route0_07_25_04_51_39,1,1,49,33
ConstructionObstacle,Town13,Town13_Rep0_1271_3_route0_07_25_06_48_08,1,0,424,0
ConstructionObstacle,Town13,Town13_Rep0_1279_0_route0_07_25_05_07_00,1,1,61,45
ConstructionObstacle,Town13,Town13_Rep0_1279_1_route0_07_25_03_37_52,1,1,62,46
ConstructionObstacle,Town13,Town13_Rep0_1279_2_route0_07_25_09_02_21,1,1,88,72
ConstructionObstacle,Town13,Town13_Rep0_1279_3_route0_07_25_03_24_36,1,1,58,42
ConstructionObstacle,Town13,Town13_Rep0_1394_0_route0_07_25_05_47_41,1,1,50,34
ConstructionObstacle,Town13,Town13_Rep0_1394_1_route0_07_24_17_02_10,1,1,50,34
ConstructionObstacle,Town13,Town13_Rep0_1394_2_route0_07_24_19_56_32,1,1,49,33
ConstructionObstacle,Town13,Town13_Rep0_1394_3_route0_07_24_15_03_49,1,1,50,34
ConstructionObstacle,Town13,Town13_Rep0_15_0_route0_07_25_04_20_37,1,1,49,33
ConstructionObstacle,Town13,Town13_Rep0_15_1_route0_07_25_06_08_46,1,1,51,35
ConstructionObstacle,Town13,Town13_Rep0_15_2_route0_07_24_16_07_40,1,1,53,37
ConstructionObstacle,Town13,Town13_Rep0_15_3_route0_07_25_03_43_57,1,1,52,36
ConstructionObstacle,Town13,Town13_Rep0_1681_0_route0_07_24_16_42_58,1,1,168,152
ConstructionObstacle,Town13,Town13_Rep0_1681_2_route0_07_25_10_05_46,1,1,167,151
ConstructionObstacle,Town13,Town13_Rep0_1684_0_route0_07_25_02_18_07,1,1,175,159
ConstructionObstacle,Town13,Town13_Rep0_1684_1_route0_07_25_02_41_00,1,1,169,153
ConstructionObstacle,Town13,Town13_Rep0_1684_2_route0_07_25_00_04_50,1,1,170,154
ConstructionObstacle,Town13,Town13_Rep0_1712_0_route0_07_24_20_35_17,1,0,66,0
ConstructionObstacle,Town13,Town13_Rep0_1712_1_route0_07_24_14_03_28,1,1,49,33
ConstructionObstacle,Town13,Town13_Rep0_1712_2_route0_07_24_23_31_03,1,1,51,35
ConstructionObstacle,Town13,Town13_Rep0_3_0_route0_07_24_14_49_28,1,1,58,42
ConstructionObstacle,Town13,Town13_Rep0_3_1_route0_07_25_00_27_15,1,1,64,48
ConstructionObstacle,Town13,Town13_Rep0_3_2_route0_07_25_08_16_30,1,1,56,40
ConstructionObstacle,Town13,Town13_Rep0_51_0_route0_07_24_13_39_11,1,1,91,75
ConstructionObstacle,Town13,Town13_Rep0_51_1_route0_07_25_03_58_38,1,1,65,49
ConstructionObstacle,Town13,Town13_Rep0_51_2_route0_07_24_17_14_16,1,1,47,31
ConstructionObstacle,Town13,Town13_Rep0_66_0_route0_07_24_14_38_32,1,1,119,103
ConstructionObstacle,Town13,Town13_Rep0_66_1_route0_07_24_23_53_31,1,1,119,103
ConstructionObstacle,Town13,Town13_Rep0_66_2_route0_07_25_02_22_49,1,1,134,118
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1113_0_route0_07_25_06_16_05,1,1,140,124
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1145_0_route0_07_25_08_34_56,1,1,117,101
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1178_0_route0_07_25_01_42_37,1,1,147,131
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1224_0_route0_07_24_14_22_00,1,1,193,177
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1240_0_route0_07_24_21_42_12,1,1,143,127
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1248_0_route0_07_25_09_26_25,1,1,147,131
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1490_0_route0_07_24_16_33_19,1,1,126,110
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1561_0_route0_07_24_14_09_33,1,1,171,155
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1567_0_route0_07_24_23_57_56,1,1,168,152
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1724_0_route0_07_24_19_44_02,1,1,159,143
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1856_0_route0_07_25_07_23_17,1,1,149,133
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1927_0_route0_07_24_16_29_46,1,1,153,137
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1943_0_route0_07_24_15_33_27,1,1,140,124
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1945_0_route0_07_24_21_22_09,1,1,122,106
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1963_0_route0_07_24_16_22_26,1,1,99,83
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1977_0_route0_07_25_08_41_22,1,1,173,157
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1977_1_route0_07_24_17_47_12,1,1,172,156
ConstructionObstacleTwoWays,Town12,Town12_Rep0_1991_0_route0_07_24_14_59_00,1,1,159,143
ConstructionObstacleTwoWays,Town12,Town12_Rep0_2028_0_route0_07_24_22_53_48,1,1,149,133
ConstructionObstacleTwoWays,Town12,Town12_Rep0_2034_0_route0_07_25_09_20_56,1,1,99,83
ConstructionObstacleTwoWays,Town12,Town12_Rep0_2119_0_route0_07_25_09_58_20,1,1,152,136
ConstructionObstacleTwoWays,Town12,Town12_Rep0_2259_0_route0_07_24_14_03_29,1,1,150,134
ConstructionObstacleTwoWays,Town12,Town12_Rep0_2689_0_route0_07_25_03_00_08,1,1,147,131
ConstructionObstacleTwoWays,Town12,Town12_Rep0_2689_1_route0_07_24_15_18_32,1,1,148,132
ConstructionObstacleTwoWays,Town12,Town12_Rep0_2778_0_route0_07_25_07_51_54,1,1,125,109
ConstructionObstacleTwoWays,Town12,Town12_Rep0_3147_0_route0_07_24_20_38_31,1,1,142,126
ConstructionObstacleTwoWays,Town12,Town12_Rep0_3460_0_route0_07_25_02_21_30,1,1,129,113
ConstructionObstacleTwoWays,Town12,Town12_Rep0_3521_0_route0_07_24_21_16_11,1,1,83,67
ConstructionObstacleTwoWays,Town12,Town12_Rep0_3581_0_route0_07_25_01_27_04,1,1,130,114
ConstructionObstacleTwoWays,Town12,Town12_Rep0_3581_1_route0_07_25_09_03_00,1,1,129,113
ConstructionObstacleTwoWays,Town12,Town12_Rep0_3608_0_route0_07_24_14_52_36,1,1,146,130
ConstructionObstacleTwoWays,Town12,Town12_Rep0_3675_0_route0_07_25_08_19_35,1,1,163,147
ConstructionObstacleTwoWays,Town12,Town12_Rep0_406_0_route0_07_25_07_02_50,1,1,133,117
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4165_0_route0_07_24_16_46_53,1,1,139,123
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4373_0_route0_07_24_15_45_34,1,1,124,108
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4377_0_route0_07_25_08_53_05,1,1,132,116
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4437_0_route0_07_25_03_29_56,1,1,138,122
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4437_1_route0_07_24_17_19_13,1,1,139,123
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4443_0_route0_07_25_02_37_34,1,1,134,118
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4548_0_route0_07_25_02_25_12,1,1,150,134
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4556_0_route0_07_25_07_55_17,1,1,149,133
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4556_1_route0_07_25_02_24_30,1,1,148,132
ConstructionObstacleTwoWays,Town12,Town12_Rep0_461_0_route0_07_24_13_33_34,1,1,131,115
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4625_0_route0_07_25_08_22_12,1,1,136,120
ConstructionObstacleTwoWays,Town12,Town12_Rep0_4625_1_route0_07_24_23_59_09,1,1,100,84
ConstructionObstacleTwoWays,Town12,Town12_Rep0_471_0_route0_07_25_08_51_29,1,1,133,117
ConstructionObstacleTwoWays,Town12,Town12_Rep0_630_0_route0_07_25_03_54_31,1,1,137,121
ConstructionObstacleTwoWays,Town12,Town12_Rep0_897_0_route0_07_25_06_11_13,1,1,143,127
ConstructionObstacleTwoWays,Town12,Town12_Rep0_8_0_route0_07_24_22_16_11,1,1,162,146
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1128_0_route0_07_25_08_00_19,1,1,137,121
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1128_1_route0_07_24_16_43_40,1,1,139,123
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1128_2_route0_07_24_14_29_06,1,1,138,122
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1143_0_route0_07_25_08_20_39,1,1,131,115
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1143_1_route0_07_25_09_43_51,1,1,132,116
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1143_2_route0_07_25_05_57_05,1,1,131,115
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1172_0_route0_07_24_18_08_32,1,1,134,118
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1172_1_route0_07_25_02_28_46,1,1,133,117
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1172_2_route0_07_24_19_05_18,1,1,133,117
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1248_0_route0_07_25_02_17_04,1,1,131,115
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1248_1_route0_07_25_07_30_46,1,1,127,111
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1248_2_route0_07_25_06_49_02,1,1,128,112
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1291_0_route0_07_24_20_28_42,1,1,124,108
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1291_1_route0_07_25_04_13_33,1,1,131,115
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1313_0_route0_07_25_04_41_21,1,1,66,50
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1313_1_route0_07_25_05_23_19,1,1,82,66
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1315_0_route0_07_25_10_12_01,1,1,72,56
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1315_1_route0_07_25_09_40_01,1,1,90,74
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1323_0_route0_07_25_04_07_51,1,1,146,130
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1323_1_route0_07_24_23_23_01,1,1,165,149
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1330_0_route0_07_25_07_41_29,1,1,125,109
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1330_1_route0_07_25_09_57_22,1,1,126,110
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1364_0_route0_07_25_07_41_10,1,1,124,108
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1364_1_route0_07_24_20_05_35,1,1,123,107
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1365_0_route0_07_24_14_29_26,1,1,148,132
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1365_1_route0_07_25_09_49_24,1,1,157,141
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1379_0_route0_07_25_08_14_03,1,1,127,111
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1379_1_route0_07_25_00_59_21,1,1,103,87
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1437_0_route0_07_24_15_20_22,1,1,126,110
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1437_1_route0_07_24_23_36_37,1,1,128,112
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1463_0_route0_07_24_16_53_00,1,1,149,133
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1463_1_route0_07_25_00_36_09,1,1,159,143
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1504_0_route0_07_24_14_02_12,1,1,139,123
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1504_1_route0_07_24_13_45_15,1,1,166,150
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1541_0_route0_07_25_03_22_44,1,1,136,120
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1541_1_route0_07_25_07_21_46,1,1,136,120
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1547_0_route0_07_25_06_37_45,1,1,128,112
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1547_1_route0_07_25_07_42_55,1,1,126,110
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1591_0_route0_07_24_13_37_47,1,1,127,111
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1591_1_route0_07_24_13_55_26,1,1,126,110
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1630_0_route0_07_24_23_54_06,1,1,121,105
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1630_1_route0_07_24_19_49_03,1,1,123,107
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1660_0_route0_07_25_01_30_11,1,1,154,138
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1660_1_route0_07_25_10_24_37,1,1,126,110
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1744_0_route0_07_25_09_42_01,1,1,193,177
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1744_1_route0_07_25_02_35_16,1,1,163,147
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1763_0_route0_07_25_00_53_21,1,1,215,199
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1763_1_route0_07_24_23_50_50,1,1,165,149
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1766_0_route0_07_24_19_04_51,1,1,170,154
ConstructionObstacleTwoWays,Town13,Town13_Rep0_1766_1_route0_07_25_00_29_13,1,1,166,150
ControlLoss,Town01,Town01_Rep0_Town01_Scenario1_0_route0_07_24_14_11_55,1,1,151,135
ControlLoss,Town01,Town01_Rep0_Town01_Scenario1_1_route0_07_24_14_23_43,1,1,145,129
ControlLoss,Town01,Town01_Rep0_Town01_Scenario1_2_route0_07_25_05_38_46,1,1,162,146
ControlLoss,Town01,Town01_Rep0_Town01_Scenario1_3_route0_07_24_16_46_41,1,1,200,184
ControlLoss,Town01,Town01_Rep0_Town01_Scenario1_4_route0_07_25_10_01_32,1,1,134,118
ControlLoss,Town01,Town01_Rep0_Town01_Scenario1_5_route0_07_24_17_23_45,1,1,134,118
ControlLoss,Town02,Town02_Rep0_Town02_Scenario1_0_route0_07_25_10_29_43,1,1,70,54
ControlLoss,Town02,Town02_Rep0_Town02_Scenario1_1_route0_07_25_03_53_27,1,1,57,41
ControlLoss,Town02,Town02_Rep0_Town02_Scenario1_2_route0_07_25_04_08_52,1,1,67,51
ControlLoss,Town02,Town02_Rep0_Town02_Scenario1_3_route0_07_24_16_55_47,1,1,70,54
ControlLoss,Town02,Town02_Rep0_Town02_Scenario1_4_route0_07_25_03_59_55,1,1,96,80
ControlLoss,Town02,Town02_Rep0_Town02_Scenario1_5_route0_07_25_01_50_41,1,1,93,77
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_0_route0_07_25_04_37_08,1,1,40,24
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_10_route0_07_25_09_28_38,1,1,255,239
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_11_route0_07_25_05_30_28,1,1,255,239
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_12_route0_07_25_09_12_40,1,1,802,786
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_13_route0_07_25_07_13_02,1,1,114,98
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_14_route0_07_24_13_58_08,1,1,126,110
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_15_route0_07_25_06_54_22,1,1,125,109
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_16_route0_07_25_01_26_50,1,1,135,119
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_17_route0_07_24_15_59_32,1,1,29,13
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_18_route0_07_25_02_25_45,1,1,62,46
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_19_route0_07_25_04_49_43,1,1,96,80
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_1_route0_07_24_20_07_16,1,1,120,104
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_20_route0_07_25_06_41_31,1,1,95,79
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_21_route0_07_25_00_36_05,1,1,94,78
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_22_route0_07_25_08_45_55,1,1,143,127
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_2_route0_07_25_07_36_57,1,1,201,185
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_3_route0_07_24_14_07_40,1,1,18,2
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_4_route0_07_25_04_07_58,1,1,27,11
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_5_route0_07_25_07_56_50,1,1,30,14
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_6_route0_07_24_18_31_59,1,1,194,178
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_7_route0_07_24_14_01_38,1,1,137,121
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_8_route0_07_24_15_06_36,1,1,109,93
ControlLoss,Town03,Town03_Rep0_Town03_Scenario1_9_route0_07_24_16_15_40,1,1,112,96
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_0_route0_07_25_09_56_24,1,1,103,87
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_10_route0_07_25_04_30_26,1,1,158,142
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_11_route0_07_24_22_11_24,1,1,197,181
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_12_route0_07_25_07_53_58,1,1,53,37
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_13_route0_07_24_19_14_25,1,1,161,145
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_14_route0_07_25_06_31_48,1,1,197,181
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_15_route0_07_25_06_09_53,1,1,49,33
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_16_route0_07_25_10_56_48,1,1,154,138
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_17_route0_07_24_16_17_14,1,1,198,182
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_18_route0_07_25_08_36_56,1,1,49,33
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_19_route0_07_24_20_01_30,1,1,156,140
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_1_route0_07_24_17_58_50,1,1,98,82
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_20_route0_07_24_16_53_47,1,1,194,178
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_21_route0_07_24_15_51_21,1,1,50,34
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_22_route0_07_24_13_46_27,1,1,92,76
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_23_route0_07_24_19_48_12,1,1,142,126
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_24_route0_07_25_05_37_09,1,1,50,34
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_25_route0_07_25_02_57_57,1,1,91,75
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_26_route0_07_25_08_35_32,1,1,141,125
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_27_route0_07_24_19_24_32,1,1,53,37
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_28_route0_07_24_19_29_57,1,1,100,84
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_29_route0_07_25_10_40_13,1,1,150,134
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_2_route0_07_25_10_27_12,1,1,100,84
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_30_route0_07_25_04_42_42,1,0,55,0
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_30_route0_07_25_10_41_18,1,1,56,40
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_31_route0_07_24_23_07_52,1,1,91,75
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_32_route0_07_24_19_04_20,1,1,137,121
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_33_route0_07_24_15_36_12,1,1,51,35
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_34_route0_07_25_09_33_09,1,1,89,73
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_35_route0_07_25_06_11_49,1,1,148,132
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_36_route0_07_24_23_04_27,1,1,148,132
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_37_route0_07_25_07_24_17,1,1,149,133
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_38_route0_07_24_13_42_35,1,1,152,136
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_39_route0_07_25_00_38_34,1,1,79,63
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_3_route0_07_25_09_21_28,1,1,101,85
ControlLoss,Town04,Town04_Rep0_Town04_Scenario1_40_route0_07_25_08_16_06,1,1,85,69
